"player_id","version","name","full_name","best_position","image","height_cm","weight_kg","birthdate","positions","preferred_foot","weak_foot","skill_moves","international_reputation","specialities","nation_id","crossing","finishing","heading_accuracy","short_passing","volleys","dribbling","curve","fk_accuracy","long_passing","ball_control","acceleration","sprint_speed","agility","reactions","balance","shot_power","jumping","stamina","strength","long_shots","aggression","interceptions","positioning","vision","penalties","composure","defensive_awareness","standing_tackle","sliding_tackle","gk_diving","gk_handling","gk_kicking","gk_positioning","gk_reflexes","play_styles"
"229348","2025-07-17","A. Robinson","Antonee Robinson","lb","https://cdn.sofifa.net/players/229/348/25_120.png","183","70","1997-08-08","lb","left","3 ","3 ","3 ","","95","81","44","63","76","45","80","80","39","73","77","87","89","79","80","71","46","81","90","73","43","83","83","76","78","45","73","78","81","76","12","9","15","14","9","Whipped Cross,Jockey,Intercept,Rapid,Relentless"
"228618","2025-07-17","F. Mendy","Ferland Sinna Mendy","lb","https://cdn.sofifa.net/players/228/618/25_120.png","180","73","1995-06-08","lb","left","5 ","4 ","3 ","","18","75","63","72","79","50","75","72","45","75","75","87","88","80","80","79","69","90","87","84","64","80","79","76","74","49","76","77","81","80","7","16","9","10","9","Block,Rapid,Injury Prone"
"225116","2025-07-17","A. Meret","Alex Meret","gk","https://cdn.sofifa.net/players/225/116/25_120.png","192","82","1997-03-22","gk","left","3 ","1 ","3 ","","27","15","17","19","30","20","16","20","21","25","25","41","48","46","78","48","56","66","29","65","17","22","22","20","25","21","67","10","21","12","81","79","74","84","85",""
"225201","2025-07-17","Álex Berenguer","Alejandro Berenguer Remiro","lm","https://cdn.sofifa.net/players/225/201/25_120.png","175","73","1995-07-04","lm,rm,cam","right","4 ","3 ","3 ","","45","81","79","73","80","70","84","82","80","73","83","86","84","87","79","88","78","80","80","59","72","76","65","82","77","72","83","65","65","61","14","16","8","6","13","Finesse Shot,Rapid,Trivela"
"226753","2025-07-17","A. Onana","André Onana","gk","https://cdn.sofifa.net/players/226/753/25_120.png","190","93","1996-04-02","gk","right","3 ","1 ","3 ","","103","15","12","20","57","13","26","30","17","58","40","62","60","66","79","53","65","79","40","78","17","38","15","11","68","27","65","12","18","14","82","76","86","79","84","Footwork,1v1 Close Down"
"223334","2025-07-17","Joelinton","Joelinton Cassio Apolinário de Lira","cm","https://cdn.sofifa.net/players/223/334/25_120.png","186","81","1996-08-14","cm,lw","right","3 ","3 ","3 ","Strength","54","73","75","82","84","60","83","62","38","79","85","70","81","68","85","66","84","90","89","90","63","91","84","80","83","61","83","79","84","77","9","13","8","13","13","Bruiser,Press Proven,Relentless,Team Player,Injury Prone"
"222737","2025-07-17","Malcom","Malcom Filipe Silva de Oliveira","lm","https://cdn.sofifa.net/players/222/737/25_120.png","172","74","1997-02-26","cam,rm","left","3 ","4 ","3 ","Acrobat","54","78","78","67","82","75","84","82","78","75","84","92","85","90","80","92","82","83","88","72","80","53","26","83","80","70","77","51","45","27","8","14","15","7","9","Incisive Pass,Rapid,Flair,Relentless,Solid Player"
"224371","2025-07-17","J. Bowen","Jarrod Bowen","rm","https://cdn.sofifa.net/players/224/371/25_120.png","175","70","1996-12-20","rm,st","left","4 ","4 ","3 ","","14","79","84","82","78","73","81","75","70","68","82","79","76","79","83","81","80","85","83","66","78","62","37","82","77","72","80","49","41","37","14","8","14","10","7","Technical,Solid Player,Leadership"
"220793","2025-07-17","D. Sánchez","Davinson Sánchez Mina","cb","https://cdn.sofifa.net/players/220/793/25_120.png","187","81","1996-06-12","cb","right","2 ","2 ","3 ","","56","36","44","78","79","32","75","31","27","78","76","76","84","69","80","58","66","91","79","88","44","85","82","53","74","44","63","84","81","82","9","7","10","6","15","Slide Tackle,Bruiser,Aerial"
"220814","2025-07-17","L. Hernández","Lucas François Bernard Hernández Pi","cb","https://cdn.sofifa.net/players/220/814/25_120.png","184","79","1996-02-14","cb,lb","left","2 ","2 ","3 ","","18","78","53","82","78","46","65","59","39","66","77","70","78","69","83","69","62","86","66","78","51","90","81","66","71","42","80","83","85","83","10","7","8","14","10","Slide Tackle,Bruiser,Injury Prone"
"216549","2025-07-17","A. Sørloth","Alexander Sørloth","st","https://cdn.sofifa.net/players/216/549/25_120.png","195","94","1995-12-05","st","left","4 ","3 ","3 ","Aerial threat,Strength","36","66","85","82","76","78","75","74","60","59","82","72","81","57","82","55","83","92","84","90","76","74","36","83","73","70","82","39","23","21","15","12","8","15","8","Power Shot,Power Header,Flair,Aerial"
"216352","2025-07-17","M. Brozović","Marcelo Brozović","cdm","https://cdn.sofifa.net/players/216/352/25_120.png","181","72","1992-11-16","cdm,cm","right","4 ","3 ","3 ","","10","73","69","70","82","65","78","79","74","81","82","68","65","79","75","84","80","75","93","71","84","85","81","65","79","69","82","77","84","82","8","8","15","11","8","Long Ball Pass,Press Proven,Relentless"
"215716","2025-07-17","A. Mitrović","Aleksandar MitrovićАлександар Митровић","st","https://cdn.sofifa.net/players/215/716/25_120.png","189","90","1994-09-16","st","right","4 ","3 ","3 ","Aerial threat,Strength","51","45","87","92","72","82","70","51","52","55","80","55","61","52","83","54","86","89","71","91","70","91","14","88","72","71","75","25","24","13","15","12","6","7","13","Power Shot,Power Header,Aerial,Team Player"
"216267","2025-07-17","A. Robertson","Andrew Henry Robertson","lb","https://cdn.sofifa.net/players/216/267/25_120.png","178","64","1994-03-11","lb","left","2 ","3 ","3 ","Crosser","42","86","55","67","80","32","77","82","71","75","80","78","77","75","81","74","76","76","87","67","65","85","80","76","80","55","81","78","81","81","11","8","10","7","14","Relentless +,Whipped Cross"
"212523","2025-07-17","Anderson Talisca","Anderson Souza Conceição","cam","https://cdn.sofifa.net/players/212/523/25_120.png","191","75","1994-02-01","cam,st,rw","left","4 ","4 ","3 ","Distance shooter,FK Specialist","54","78","85","80","80","84","82","89","88","79","86","81","75","85","80","58","88","81","73","75","88","72","41","84","78","80","77","38","45","38","13","11","13","12","10","Finesse Shot,Power Header,Trivela,Acrobatic"
"215333","2025-07-17","D. Zapata","Duván Esteban Zapata Banguero","st","https://cdn.sofifa.net/players/215/333/25_120.png","188","88","1991-04-01","st","right","4 ","3 ","3 ","Strength","56","47","84","87","74","79","79","55","62","57","80","75","71","67","78","59","88","95","78","95","69","80","20","86","70","75","82","44","24","22","9","9","8","6","8","Power Shot,Power Header,Press Proven,Aerial,Injury Prone"
"213661","2025-07-17","A. Christensen","Andreas Bødtker Christensen","cb","https://cdn.sofifa.net/players/213/661/25_120.png","187","82","1996-04-10","cb,cdm","right","3 ","2 ","3 ","Tactician","13","51","36","80","83","25","67","41","39","79","78","56","75","61","81","61","37","80","67","78","20","75","86","32","62","36","79","86","84","82","10","12","8","6","8","Injury Prone"
"211688","2025-07-17","Gayà","José Luis Gayà Peña","lb","https://cdn.sofifa.net/players/211/688/25_120.png","172","66","1995-05-25","lb","left","3 ","4 ","3 ","","45","80","61","58","79","58","77","80","49","75","80","79","82","82","82","80","62","73","86","67","59","77","80","75","76","60","76","79","81","83","13","10","9","12","9","Anticipate,Technical,Team Player,Injury Prone"
"210935","2025-07-17","D. Berardi","Domenico Berardi","rw","https://cdn.sofifa.net/players/210/935/25_120.png","183","72","1994-08-01","rw,rm","left","3 ","4 ","3 ","Acrobat","27","76","81","62","80","78","83","79","75","76","83","79","78","92","83","86","80","73","76","61","78","85","25","84","78","76","78","42","30","30","5","6","5","5","6","Finesse Shot,Dead Ball,Incisive Pass,Technical,Flair,Trivela,Team Player"
"212194","2025-07-17","J. Brandt","Julian Brandt","cam","https://cdn.sofifa.net/players/212/194/25_120.png","185","83","1996-05-02","cam,lm,cm","right","4 ","4 ","3 ","","21","78","77","54","85","81","84","80","79","83","85","67","78","83","82","83","82","69","85","72","78","44","56","82","85","55","85","49","39","54","11","16","11","8","9","Dead Ball,Incisive Pass,Tiki Taka,Technical,Flair,First Touch,Trivela"
"210047","2025-07-17","F. Schär","Fabian Lukas Schär","cb","https://cdn.sofifa.net/players/210/047/25_120.png","188","84","1991-12-20","cb","right","3 ","2 ","3 ","","47","67","62","82","82","64","76","65","69","85","78","50","51","53","83","64","80","81","78","81","74","80","85","64","79","78","82","84","84","80","8","9","11","10","15","Power Shot,Long Ball Pass"
"210411","2025-07-17","Otávio","Otávio Edmilson da Silva Monteiro","cam","https://cdn.sofifa.net/players/210/411/25_120.png","171","67","1995-02-09","cam,cm,rm","right","3 ","4 ","3 ","Dribbler","38","79","71","65","83","69","86","80","72","82","85","81","76","85","84","83","73","76","86","65","68","87","66","80","85","72","81","69","76","65","11","12","9","10","15","Incisive Pass,Pinged Pass,Tiki Taka,Technical,Flair,First Touch,Relentless"
"210406","2025-07-17","P. Zieliński","Piotr Sebastian Zieliński","cm","https://cdn.sofifa.net/players/210/406/25_120.png","180","75","1994-05-20","cm,cdm","right","5 ","3 ","3 ","","37","73","74","52","86","75","82","80","65","83","87","78","78","82","81","79","79","66","77","57","82","58","74","76","84","62","82","69","75","72","12","9","12","11","6","Technical"
"208418","2025-07-17","Y. Carrasco","Yannick Ferreira Carrasco","lw","https://cdn.sofifa.net/players/208/418/25_120.png","181","73","1993-09-04","lw,lm","right","4 ","4 ","3 ","","7","81","79","56","79","74","88","86","80","72","84","86","87","85","78","70","84","74","76","63","84","65","57","78","78","79","82","54","64","61","9","11","9","10","10","Whipped Cross,Technical,Flair,Trivela"
"208333","2025-07-17","E. Can","Emre Can","cb","https://cdn.sofifa.net/players/208/333/25_120.png","186","86","1994-01-12","cb,cdm","right","4 ","3 ","3 ","Strength","21","64","71","82","77","69","74","77","64","74","75","67","82","65","79","74","85","88","78","86","80","91","79","70","71","85","83","78","85","85","14","8","8","13","11","Pinged Pass,Long Ball Pass,Slide Tackle,Bruiser,Press Proven,Leadership"
"206113","2025-07-17","S. Gnabry","Serge David Gnabry","rm","https://cdn.sofifa.net/players/206/113/25_120.png","176","77","1995-07-14","rm,lm,st","right","4 ","4 ","3 ","","21","77","84","42","83","83","85","74","62","73","82","84","77","85","82","88","86","68","66","69","80","58","38","84","80","67","82","45","44","43","14","10","10","9","7","Technical,Quick Step,Injury Prone"
"202556","2025-07-17","M. Depay","Memphis Depay","cf","https://cdn.sofifa.net/players/202/556/25_120.png","178","78","1994-02-13","st,lw","right","3 ","5 ","3 ","","34","80","83","67","80","79","84","84","82","74","85","78","80","79","83","82","86","83","75","83","84","72","28","84","84","76","80","23","31","20","8","14","6","12","10","Technical,Flair,First Touch,Trivela,Injury Prone"
"204923","2025-07-17","M. Sabitzer","Marcel Sabitzer","cdm","https://cdn.sofifa.net/players/204/923/25_120.png","178","76","1994-03-17","cdm,cam,cm","right","4 ","3 ","3 ","","4","77","77","60","83","83","79","77","78","81","82","76","68","78","84","78","87","71","84","76","83","79","81","82","81","80","84","76","78","70","11","13","14","15","13","Finesse Shot,Power Shot,Pinged Pass,Trivela,Injury Prone"
"203841","2025-07-17","N. Pope","Nicholas David Pope","gk","https://cdn.sofifa.net/players/203/841/25_120.png","199","90","1992-04-19","gk","right","3 ","1 ","3 ","","14","11","14","11","42","14","15","13","12","52","25","50","47","36","78","42","53","71","37","75","15","36","23","13","50","22","63","19","15","14","82","82","70","79","84","Footwork,Injury Prone"
"199434","2025-07-17","D. Tadić","Dušan TadićДушан Тадић","cam","https://cdn.sofifa.net/players/199/434/25_120.png","181","76","1988-11-20","cam,lw,rw","left","3 ","4 ","3 ","Playmaker,Crosser,Complete midfielder","51","86","80","66","88","80","82","85","78","83","84","67","67","72","80","82","77","77","81","80","77","67","41","83","89","75","86","51","34","26","11","11","14","9","16","Chip Shot,Whipped Cross,Flair,First Touch,Press Proven,Trivela,Solid Player,Leadership"
"201024","2025-07-17","K. Koulibaly","Kalidou Koulibaly","cb","https://cdn.sofifa.net/players/201/024/25_120.png","186","89","1991-06-20","cb","right","4 ","3 ","3 ","Strength","136","50","43","81","71","48","69","53","39","64","70","65","85","43","81","33","67","88","74","89","38","83","81","50","64","50","75","82","83","81","7","11","7","13","5","Power Header,Block,Anticipate,Bruiser"
"200724","2025-07-17","Nacho Fernández","José Ignacio Fernández Iglesias","cb","https://cdn.sofifa.net/players/200/724/25_120.png","180","76","1990-01-18","cb,lb,rb","right","4 ","2 ","3 ","","45","70","32","79","82","38","64","55","37","67","79","69","77","65","81","76","54","84","79","79","28","80","82","37","53","45","75","82","83","81","12","7","10","15","7","Block,Intercept,Aerial,Team Player"
"193747","2025-07-17","Koke","Jorge Resurrección Merodio","cm","https://cdn.sofifa.net/players/193/747/25_120.png","176","75","1992-01-08","cm,cdm","right","4 ","3 ","3 ","","45","85","69","61","84","57","77","84","77","82","82","68","60","70","80","81","82","73","83","75","75","78","80","76","83","67","84","78","79","70","14","12","5","10","13","Long Ball Pass,Relentless,Team Player,Leadership"
"192984","2025-07-17","K. Casteels","Koen Casteels","gk","https://cdn.sofifa.net/players/192/984/25_120.png","197","86","1992-06-25","gk","left","2 ","1 ","3 ","","7","15","15","14","35","13","14","20","13","37","23","44","46","50","79","43","56","69","44","72","18","33","16","15","42","20","40","11","19","17","82","79","74","83","85","1v1 Close Down"
"192387","2025-07-17","C. Immobile","Ciro Immobile","st","https://cdn.sofifa.net/players/192/387/25_120.png","185","85","1990-02-20","st","right","4 ","3 ","3 ","","27","55","80","80","78","80","78","70","58","57","79","80","83","73","82","77","85","86","69","73","78","73","40","86","71","88","76","34","33","32","6","8","15","12","6","Finesse Shot,Power Shot,Press Proven,Team Player"
"188567","2025-07-17","P. Aubameyang","Pierre-Emerick Emiliano François Aubameyang","st","https://cdn.sofifa.net/players/188/567/25_120.png","187","80","1989-06-18","st","right","4 ","4 ","3 ","","115","72","85","76","74","80","78","80","76","64","82","80","87","70","83","67","82","83","62","70","79","43","44","88","71","81","79","20","29","36","6","9","15","9","9","Finesse Shot,Chip Shot,Rapid,Flair,Trivela,Solid Player"
"189513","2025-07-17","Parejo","Daniel Parejo Muñoz","cm","https://cdn.sofifa.net/players/189/513/25_120.png","182","74","1989-04-16","cm,cdm","right","4 ","3 ","3 ","Playmaker,Crosser,FK Specialist,Complete midfielder","45","86","78","63","87","72","77","88","90","85","85","53","51","60","75","74","80","66","69","68","85","65","79","77","90","86","85","76","74","73","5","9","12","14","8","Dead Ball +,Pinged Pass,Long Ball Pass,Press Proven,Leadership"
"188943","2025-07-17","K. Trapp","Kevin Christian Trapp","gk","https://cdn.sofifa.net/players/188/943/25_120.png","189","84","1990-07-08","gk","right","4 ","1 ","3 ","","21","13","13","11","25","12","10","14","12","14","24","43","50","42","82","37","56","69","45","75","13","30","22","12","48","17","65","15","14","10","82","80","74","78","84","Far Throw,Footwork,Leadership"
"278046","2025-07-17","Pau Cubarsí","Pau Cubarsí Paredes","cdm","https://cdn.sofifa.net/players/278/046/25_120.png","182","75","2007-01-22","cb","right","4 ","2 ","3 ","","45","31","41","81","83","41","73","22","33","84","79","69","73","65","82","62","51","85","68","77","35","78","84","51","74","41","80","82","83","81","10","6","14","7","14","Long Ball Pass"
"180930","2025-07-17","E. Džeko","Edin Džeko","st","https://cdn.sofifa.net/players/180/930/25_120.png","193","80","1986-03-17","st","right","5 ","3 ","3 ","","8","67","84","86","79","84","77","67","54","75","82","53","60","62","83","55","85","77","68","84","77","65","50","85","77","67","87","39","28","16","9","11","13","15","15","Finesse Shot,Incisive Pass,Technical,Team Player,Leadership"
"188377","2025-07-17","K. Walker","Kyle Andrew Walker","rb","https://cdn.sofifa.net/players/188/377/25_120.png","183","83","1990-05-28","rb","right","2 ","3 ","3 ","","14","77","51","72","80","57","78","76","71","79","80","84","87","66","81","69","87","87","75","80","69","84","78","68","69","63","75","75","82","81","12","6","16","15","8","Power Shot,Long Throw"
"266866","2025-07-17","Éderson","Éderson José dos Santos Lourenço da Silva","cdm","https://cdn.sofifa.net/players/266/866/25_120.png","182","86","1999-07-07","cm,cam","right","3 ","3 ","3 ","","54","64","68","65","84","59","80","65","50","82","84","78","74","68","80","70","78","79","90","75","70","80","80","74","80","57","82","79","82","76","14","10","12","13","13","Incisive Pass,Jockey,Intercept,Anticipate,Technical,Relentless"
"271421","2025-07-17","D. Doué","Désiré Doué","cam","https://cdn.sofifa.net/players/271/421/25_120.png","181","79","2005-06-03","lw,rw,cm","right","3 ","5 ","1 ","Dribbler","18","73","72","41","80","61","89","81","67","74","85","85","82","86","77","84","84","68","76","68","79","61","59","75","78","70","83","52","60","52","9","12","7","5","13","Technical,Flair,First Touch,Trickster,Quick Step"
"278016","2025-07-17","Murillo","Murillo Santiago Costa dos Santos","cb","https://cdn.sofifa.net/players/278/016/25_120.png","180","75","2002-07-04","cb","left","3 ","2 ","3 ","Strength","54","53","33","75","74","35","68","57","56","75","72","83","78","65","81","63","72","85","70","90","60","80","81","40","62","52","79","81","81","82","14","9","14","12","13","Long Ball Pass,Block,Bruiser"
"260908","2025-07-17","M. Kerkez","Milos KerkezМилош Керкез","lwb","https://cdn.sofifa.net/players/260/908/25_120.png","180","71","2003-11-07","lb","left","3 ","3 ","1 ","","23","81","53","60","75","53","76","75","42","66","75","88","86","83","78","85","79","74","90","72","55","82","78","73","73","46","73","77","79","80","8","13","10","13","13","Whipped Cross,Slide Tackle,Rapid,Solid Player"
"260247","2025-07-17","M. Rogers","Morgan Elliot Rogers","cam","https://cdn.sofifa.net/players/260/247/25_120.png","188","80","2002-07-26","cam,lm,rm","right","4 ","3 ","3 ","","14","75","79","56","82","64","84","74","55","78","82","74","79","78","81","85","76","77","79","82","74","70","68","81","83","60","83","62","67","49","7","8","13","11","14","Incisive Pass,Technical,Flair,Solid Player"
"261865","2025-07-17","Miguel Gutiérrez","Miguel Gutiérrez Ortega","lm","https://cdn.sofifa.net/players/261/865/25_120.png","180","73","2001-07-27","lb,lm","left","3 ","2 ","3 ","","45","84","72","68","82","60","81","83","45","76","82","84","81","82","80","75","76","79","85","68","66","73","77","81","80","62","75","76","78","76","14","10","8","6","10",""
"251470","2025-07-17","C. De Ketelaere","Charles De Ketelaere","cam","https://cdn.sofifa.net/players/251/470/25_120.png","192","79","2001-03-10","cam,st","left","3 ","4 ","1 ","","7","76","77","75","81","76","85","75","72","80","86","71","70","79","77","66","81","79","83","70","79","55","58","79","83","67","73","45","58","54","11","8","14","8","8","Incisive Pass,Technical,Flair,Solid Player"
"259583","2025-07-17","D. Udogie","Iyenoma Destiny Udogie","lwb","https://cdn.sofifa.net/players/259/583/25_120.png","186","73","2002-11-28","lb","left","3 ","3 ","3 ","","27","80","64","69","78","58","82","64","51","65","80","86","89","78","79","70","74","85","83","78","59","81","80","77","75","46","78","77","78","76","8","14","11","10","14","Whipped Cross,Block,Quick Step,Injury Prone"
"259197","2025-07-17","N. Jackson","Nicolas Jackson","st","https://cdn.sofifa.net/players/259/197/25_120.png","187","78","2001-06-20","st","right","3 ","3 ","3 ","","136","62","82","76","78","76","84","70","53","62","82","82","87","80","80","81","79","89","81","78","70","70","35","83","73","62","80","35","37","33","12","7","12","7","7","Technical,Flair,Trivela"
"246863","2025-07-17","F. Nmecha","Felix Kalu Nmecha","cb","https://cdn.sofifa.net/players/246/863/25_120.png","194","80","2000-10-10","cdm,cm","right","3 ","4 ","1 ","Aerial threat","21","59","71","83","80","64","82","67","48","80","81","77","82","77","79","76","80","94","77","88","71","82","77","76","77","55","79","78","83","79","6","10","12","13","8","Long Ball Pass,Block,Flair,Press Proven,Aerial"
"250959","2025-07-17","A. Stiller","Angelo Stiller","cm","https://cdn.sofifa.net/players/250/959/25_120.png","183","79","2001-04-04","cdm,cm","left","3 ","3 ","1 ","","21","72","49","67","87","51","78","69","68","83","84","65","53","80","85","79","73","71","81","66","65","68","80","64","84","42","84","77","76","68","7","14","5","9","9","Tiki Taka +,Incisive Pass,Long Ball Pass,Press Proven"
"247257","2025-07-17","Ibañez","Roger Ibañez da Silva","cb","https://cdn.sofifa.net/players/247/257/25_120.png","185","73","1998-11-23","cb","right","2 ","2 ","2 ","","54","34","27","81","63","29","45","32","35","40","75","85","85","69","78","62","45","93","85","80","25","83","85","32","34","46","74","79","82","86","12","7","10","6","12","Slide Tackle +,Block,Intercept"
"244749","2025-07-17","N. Aguerd","Nayef Aguerdنايف أكرد","cb","https://cdn.sofifa.net/players/244/749/25_120.png","190","76","1996-03-30","cb","left","3 ","2 ","2 ","","129","48","40","81","78","41","60","55","41","76","75","65","80","55","80","49","69","84","72","78","54","81","82","52","68","48","74","82","83","80","7","15","9","14","6","Power Header,Long Ball Pass,Anticipate,Injury Prone"
"245630","2025-07-17","Y. Fofana","Youssouf Fofana","cdm","https://cdn.sofifa.net/players/245/630/25_120.png","181","75","1999-01-10","cdm,cm","right","3 ","3 ","2 ","","18","66","66","63","80","46","77","66","56","78","79","67","70","70","79","75","76","75","90","77","70","78","81","73","77","64","77","78","81","76","12","7","12","5","9","Incisive Pass,Jockey,Anticipate,Relentless,Team Player"
"244778","2025-07-17","Trincão","Francisco António Machado Mota de Castro Trincão","cam","https://cdn.sofifa.net/players/244/778/25_120.png","184","74","1999-12-29","cam,rw,rm","left","2 ","4 ","3 ","","38","75","81","66","79","68","84","82","74","73","84","77","78","84","81","74","81","78","71","72","79","50","35","82","82","69","81","37","36","34","5","9","6","15","7","Finesse Shot,Incisive Pass,Technical,Flair,First Touch,Trickster,Trivela"
"243952","2025-07-17","A. Lunin","Andriy LuninЛунін Андрій Олексійович","gk","https://cdn.sofifa.net/players/243/952/25_120.png","191","78","1999-02-11","gk","right","3 ","1 ","1 ","","49","15","8","12","25","12","11","14","15","26","15","39","35","36","80","25","58","62","32","61","7","22","19","11","60","19","56","22","13","11","80","78","77","80","82","Footwork"
"243245","2025-07-17","O. Kökçü","Orkun Kökçü","cm","https://cdn.sofifa.net/players/243/245/25_120.png","175","72","2000-12-29","cm,cam","right","5 ","3 ","3 ","","48","78","72","41","84","72","78","82","82","85","85","75","69","78","77","80","81","66","83","73","84","78","74","77","84","78","80","70","71","69","9","6","10","6","12","Finesse Shot,Power Shot,Dead Ball,Incisive Pass,Trivela"
"244369","2025-07-17","V. Tsygankov","Viktor TsygankovЦиганков Віктор Віталійович","rm","https://cdn.sofifa.net/players/244/369/25_120.png","178","73","1997-11-15","rm,rw,cam","left","4 ","4 ","3 ","","49","80","74","45","80","72","80","80","76","77","80","82","83","83","78","72","78","63","77","53","77","63","39","80","80","81","78","60","39","37","9","7","15","6","12","Technical,Flair,Quick Step,Team Player,Injury Prone"
"241464","2025-07-17","Pau Torres","Pau Francisco Torres","cb","https://cdn.sofifa.net/players/241/464/25_120.png","191","80","1997-01-16","cb","left","2 ","2 ","3 ","","45","64","31","85","84","41","64","74","54","86","80","66","73","64","80","52","58","86","78","78","40","73","81","66","78","42","85","83","83","82","11","13","13","13","9","Pinged Pass"
"241461","2025-07-17","Ferran Torres","Ferran Torres García","cam","https://cdn.sofifa.net/players/241/461/25_120.png","184","77","2000-02-29","lw,rw,st","right","4 ","4 ","3 ","","45","78","81","75","79","74","82","76","60","77","81","86","81","85","81","78","79","84","72","69","77","54","34","82","79","74","82","35","24","28","12","9","11","15","12","Finesse Shot,Technical"
"243241","2025-07-17","A. Buongiorno","Alessandro Buongiorno","cb","https://cdn.sofifa.net/players/243/241/25_120.png","190","86","1999-06-06","cb","left","3 ","2 ","1 ","","27","63","36","80","74","46","60","52","43","70","71","65","72","59","79","61","65","83","70","78","47","83","85","40","66","49","77","86","83","80","13","11","7","11","12","Intercept +,Block,Aerial"
"241159","2025-07-17","M. Guéhi","Addji Keaninkin Marc-Israel Guéhi","cb","https://cdn.sofifa.net/players/241/159/25_120.png","182","82","2000-07-13","cb","right","5 ","2 ","3 ","","14","58","42","79","80","32","72","67","32","78","76","71","77","69","82","65","49","87","73","81","26","77","81","35","66","38","76","83","83","82","8","9","11","12","12","Long Ball Pass,Jockey,Block,Anticipate,Solid Player,Leadership"
"238216","2025-07-17","C. Gallagher","Conor Gallagher","cdm","https://cdn.sofifa.net/players/238/216/25_120.png","182","77","2000-02-06","cm,lm","right","4 ","3 ","3 ","","14","75","74","66","83","70","78","73","73","81","82","72","77","73","81","72","81","79","94","78","77","87","80","81","79","63","81","79","81","79","7","6","15","9","9","Block,Intercept,Relentless,Team Player"
"240243","2025-07-17","Matheus Cunha","Matheus Santos Carneiro da Cunha","cam","https://cdn.sofifa.net/players/240/243/25_120.png","183","76","1999-05-27","cam,lw,st","right","4 ","4 ","3 ","","54","78","82","68","79","75","84","81","70","73","85","82","86","83","81","74","84","81","82","73","82","72","42","80","80","76","83","43","41","39","8","7","13","13","11","Power Shot,Dead Ball,Flair,First Touch,Trickster"
"237238","2025-07-17","S. McTominay","Scott Francis McTominay","cm","https://cdn.sofifa.net/players/237/238/25_120.png","193","88","1996-12-08","cm,cdm","right","3 ","3 ","2 ","","42","66","80","81","81","75","81","69","60","81","84","53","63","55","81","47","86","82","83","83","79","90","80","84","74","60","76","76","80","76","9","6","6","10","11","Incisive Pass,Technical"
"237679","2025-07-17","R. Kolo Muani","Randal Kolo Muani","st","https://cdn.sofifa.net/players/237/679/25_120.png","187","73","1998-12-05","st","right","4 ","3 ","3 ","Speedster","18","64","81","80","77","80","80","70","62","62","81","90","90","84","78","73","83","91","71","74","73","36","38","82","77","70","79","32","33","32","7","14","15","8","5","Rapid,Flair,Quick Step"
"238095","2025-07-17","N. Milenković","Nikola Milenković","cb","https://cdn.sofifa.net/players/238/095/25_120.png","195","90","1997-10-12","cb","right","3 ","2 ","2 ","Aerial threat,Strength","51","66","38","83","70","35","60","43","29","67","70","63","53","42","81","33","60","88","77","87","54","85","80","25","55","34","78","82","83","79","8","7","13","7","14","Power Header,Anticipate,Aerial"
"236632","2025-07-17","David Neres","David Neres Campos","lw","https://cdn.sofifa.net/players/236/632/25_120.png","175","69","1997-03-03","lw,lm,rm","left","3 ","5 ","3 ","Dribbler,Acrobat","54","74","76","45","78","74","87","79","52","69","86","87","85","88","80","87","79","70","73","64","75","53","48","78","79","69","85","48","45","38","14","10","5","13","6","Whipped Cross,Technical,Flair,Trickster,Quick Step,Trivela"
"236703","2025-07-17","D. Raum","David Raum","lb","https://cdn.sofifa.net/players/236/703/25_120.png","181","83","1998-04-22","lb,lm","left","2 ","3 ","3 ","Crosser","21","88","59","60","80","55","79","85","70","77","79","86","84","77","75","77","64","81","91","75","66","69","73","65","79","49","78","73","77","76","11","8","14","12","6","Dead Ball,Whipped Cross,Rapid,Trivela,Leadership"
"236610","2025-07-17","M. Kean","Moise Bioty Kean","st","https://cdn.sofifa.net/players/236/610/25_120.png","183","72","2000-02-28","st","right","3 ","3 ","3 ","","27","51","84","81","68","72","80","69","48","46","81","83","86","78","78","79","85","92","77","78","69","65","31","84","58","65","75","40","36","30","13","8","10","7","9","Chip Shot,Rapid,Flair"
"236401","2025-07-17","N. Mazraoui","Noussair Mazraouiنصير مزراوي","rb","https://cdn.sofifa.net/players/236/401/25_120.png","183","65","1997-11-14","rb,cb,rm","right","3 ","3 ","3 ","","129","79","69","73","83","56","83","69","42","74","84","83","73","86","79","74","68","82","76","68","61","71","81","80","77","44","79","76","77","81","12","7","13","12","12","Jockey,Block,Anticipate,Technical,Flair"
"236532","2025-07-17","R. Koch","Robin Leon Koch","cb","https://cdn.sofifa.net/players/236/532/25_120.png","192","85","1996-07-17","cb","right","4 ","2 ","2 ","","21","41","40","84","78","29","60","31","28","73","74","55","73","61","82","53","58","83","69","81","42","82","78","52","64","38","80","83","84","74","9","6","15","8","6","Aerial"
"236015","2025-07-17","M. Gibbs-White","Morgan Anthony Gibbs-White","cam","https://cdn.sofifa.net/players/236/015/25_120.png","179","72","2000-01-27","cam","right","3 ","4 ","3 ","","14","78","77","60","82","70","83","77","72","83","84","77","75","83","81","82","77","74","80","68","75","70","60","79","84","75","82","60","60","57","7","7","14","15","11","Incisive Pass,Technical,Flair,Relentless,Trivela"
